"payload_size","most_used_MCS","effective_latency"
2850,6,0.81
2900,6,0.826
2950,6,0.826
3000,6,0.826
3050,6,0.842
3100,6,0.842
3150,6,0.842
3200,6,0.858
3250,6,0.858
3300,6,0.874
3350,6,0.874
3400,6,0.874
3450,6,0.89
3500,6,0.89
3550,6,0.906
3600,6,0.906
3650,6,0.906
3700,6,0.922
3750,6,0.922
3800,6,0.922
3850,6,0.938
3900,6,0.938
3950,6,0.954
4000,6,0.954
4050,6,0.954
4100,6,0.97
4150,6,0.97
4200,6,0.97
4250,6,0.986
4300,6,0.986
4350,6,1.002
4400,6,1.002
4450,6,1.002
4500,6,1.018
4550,6,1.034
4600,6,1.034
4650,6,1.034
4700,6,1.05
4750,6,1.05
4800,6,1.05
4850,6,1.066
4900,6,1.066
4950,6,1.082
5000,6,1.082
5050,6,1.082
5100,6,1.098
5150,6,1.098
5200,6,1.114
5250,6,1.114
5300,6,1.114
5350,6,1.13
5400,6,1.13
5450,6,1.13
5500,6,1.146
5550,6,1.146
5600,6,1.162
5650,6,1.162
5700,6,1.162
5750,6,1.178
5800,6,1.178
5850,6,1.178
5900,6,1.194
5950,6,1.194
6000,6,1.21
6050,6,1.21
6100,6,1.21
6150,6,1.226
6200,6,1.226
6250,6,1.242
6300,6,1.242
6350,6,1.242
6400,6,1.258
6450,6,1.258
6500,6,1.258
6550,6,1.274
6600,6,1.274
6650,6,1.29
6700,6,1.29
6750,6,1.29
6800,6,1.306
6850,6,1.322
6900,6,1.322
6950,6,1.322
7000,6,1.338
7050,6,1.338
7100,6,1.338
7150,6,1.354
7200,6,1.354
7250,6,1.37
7300,6,1.37
7350,6,1.37
7400,6,1.386
7450,6,1.386
7500,6,1.386
7550,6,1.402
7600,6,1.402
7650,6,1.418
7700,6,1.418
7750,6,1.418
7800,6,1.434
7850,6,1.434
7900,6,1.45
7950,6,1.45
8000,6,1.45
8050,6,1.466
8100,6,1.466
8150,6,1.466
8200,6,1.482
8250,6,1.482
8300,6,1.498
8350,6,1.498
8400,6,1.498
8450,6,1.514
8500,6,1.514
8550,6,1.514
8600,6,1.53
8650,6,1.53
8700,6,1.546
8750,6,1.546
8800,6,1.546
8850,6,1.562
8900,6,1.562
8950,6,1.578
9000,6,1.578
9050,6,1.578
9100,6,1.594
9150,6,1.61
9200,6,1.61
9250,6,1.61
9300,6,1.626
9350,6,1.626
9400,6,1.626
9450,6,1.642
9500,6,1.642
9550,6,1.658
9600,6,1.658
9650,6,1.658
9700,6,1.674
9750,6,1.674
9800,6,1.674
9850,6,1.69
9900,6,1.69
9950,6,1.706
10000,6,1.706
10050,6,1.706
10100,6,1.722
10150,6,1.722
10200,6,1.722
10250,6,1.738
10300,6,1.738
10350,6,1.754
10400,6,1.754
10450,6,1.754
10500,6,1.77
10550,6,1.77
10600,6,1.786
10650,6,1.786
10700,6,1.786
10750,6,1.802
10800,6,1.802
10850,6,1.802
10900,6,1.818
10950,6,1.818
11000,6,1.834
11050,6,1.834
11100,6,1.834
11150,6,1.85
11200,6,1.85
11250,6,1.85
11300,6,1.866
11350,6,1.866
11400,6,1.882
11450,6,1.882
11500,6,1.898
11550,6,1.898
11600,6,1.914
11650,6,1.914
11700,6,1.914
11750,6,1.93
11800,6,1.93
11850,6,1.946
11900,6,1.946
11950,6,1.946
12000,6,1.962
12050,6,1.962
12100,6,1.962
12150,6,1.978
12200,6,1.978
12250,6,1.994
12300,6,1.994
12350,6,1.994
12400,6,2.01
12450,6,2.01
12500,6,2.01
12550,6,2.026
12600,6,2.026
12650,6,2.042
12700,6,2.042
12750,6,2.042
12800,6,2.058
12850,6,2.058
12900,6,2.058
12950,6,2.074
13000,6,2.074
13050,6,2.09
13100,6,2.09
13150,6,2.09
13200,6,2.106
13250,6,2.106
13300,6,2.122
13350,6,2.122
13400,6,2.122
13450,6,2.138
13500,6,2.138
13550,6,2.138
13600,6,2.154
13650,6,2.17
13700,6,2.17
13750,6,2.17
13800,6,2.186
13850,6,2.186
13900,6,2.202
13950,6,2.202
14000,6,2.202
14050,6,2.218
14100,6,2.218
14150,6,2.218
14200,6,2.234
14250,6,2.234
14300,6,2.25
14350,6,2.25
14400,6,2.25
14450,6,2.266
14500,6,2.266
14550,6,2.282
14600,6,2.282
14650,6,2.282
14700,6,2.298
14750,6,2.298
14800,6,2.298
14850,6,2.314
14900,6,2.314
14950,6,2.33
15000,6,2.33
15050,6,2.33
15100,6,2.346
15150,6,2.346
15200,6,2.346
15250,6,2.362
15300,6,2.362
15350,6,2.378
15400,6,2.378
15450,6,2.378
15500,6,2.394
15550,6,2.394
15600,6,2.394
15650,6,2.41
15700,6,2.41
15750,6,2.426
15800,6,2.426
15850,6,2.426
15900,6,2.442
15950,6,2.458
16000,6,2.458
16050,6,2.458
16100,6,2.474
16150,6,2.474
16200,6,2.49
16250,6,2.49
16300,6,2.49
16350,6,2.506
16400,6,2.506
16450,6,2.506
16500,6,2.522
16550,6,2.522
16600,6,2.538
16650,6,2.538
16700,6,2.538
16750,6,2.554
16800,6,2.554
16850,6,2.554
16900,6,2.57
16950,6,2.57
17000,6,2.586
17050,6,2.586
17100,6,2.586
17150,6,2.602
17200,6,2.602
17250,6,2.618
17300,6,2.618
17350,6,2.618
17400,6,2.634
17450,6,2.634
17500,6,2.634
17550,6,2.65
17600,6,2.65
17650,6,2.666
17700,6,2.666
17750,6,2.666
17800,6,2.682
17850,6,2.682
17900,6,2.682
17950,6,2.698
18000,6,2.698
18050,6,2.714
18100,6,2.714
18150,6,2.714
18200,6,2.73
18250,6,2.746
18300,6,2.746
18350,6,2.746
18400,6,2.762
18450,6,2.762
18500,6,2.762
18550,6,2.778
18600,6,2.778
18650,6,2.794
18700,6,2.794
18750,6,2.794
18800,6,2.81
18850,6,2.81
18900,6,2.826
18950,6,2.826
19000,6,2.826
19050,6,2.842
19100,6,2.842
19150,6,2.842
19200,6,2.858
19250,6,2.858
19300,6,2.874
19350,6,2.874
19400,6,2.874
19450,6,2.89
19500,6,2.89
19550,6,2.89
19600,6,2.906
19650,6,2.906
19700,6,2.922
19750,6,2.922
19800,6,2.922
19850,6,2.938
19900,6,2.938
19950,6,2.954
20000,6,2.954
20050,6,2.954
20100,6,2.97
20150,6,2.97
20200,6,2.97
20250,6,2.986
20300,6,2.986
20350,6,3.002
20400,6,3.002
20450,6,3.018
20500,6,3.018
20550,6,3.034
20600,6,3.034
20650,6,3.034
20700,6,3.05
20750,6,3.05
20800,6,3.05
20850,6,3.066
20900,6,3.066
20950,6,3.082
21000,6,3.082
21050,6,3.082
21100,6,3.098
21150,6,3.098
21200,6,3.098
21250,6,3.114
21300,6,3.114
21350,6,3.13
21400,6,3.13
21450,6,3.13
21500,6,3.146
21550,6,3.146
21600,6,3.162
21650,6,3.162
21700,6,3.162
21750,6,3.178
21800,6,3.178
21850,6,3.178
21900,6,3.194
21950,6,3.194
22000,6,3.21
22050,6,3.21
22100,6,3.21
22150,6,3.226
22200,6,3.226
22250,6,3.226
22300,6,3.242
22350,6,3.242
22400,6,3.258
22450,6,3.258
22500,6,3.258
22550,6,3.274
22600,6,3.274
22650,6,3.29
22700,6,3.29
22750,6,3.306
22800,6,3.306
22850,6,3.322
22900,6,3.322
22950,6,3.322
23000,6,3.338
23050,6,3.338
23100,6,3.338
23150,6,3.354
23200,6,3.354
23250,6,3.37
23300,6,3.37
23350,6,3.37
23400,6,3.386
23450,6,3.386
23500,6,3.386
23550,6,3.402
23600,6,3.402
23650,6,3.418
23700,6,3.418
23750,6,3.418
23800,6,3.434
23850,6,3.434
23900,6,3.434
23950,6,3.45
24000,6,3.45
24050,6,3.466
24100,6,3.466
24150,6,3.466
24200,6,3.482
24250,6,3.482
24300,6,3.498
24350,6,3.498
24400,6,3.498
24450,6,3.514
24500,6,3.514
24550,6,3.514
24600,6,3.53
24650,6,3.53
24700,6,3.546
24750,6,3.546
24800,6,3.546
24850,6,3.562
24900,6,3.562
24950,6,3.562
25000,6,3.578
25050,6,3.594
25100,6,3.594
25150,6,3.594
25200,6,3.61
25250,6,3.61
25300,6,3.626
25350,6,3.626
25400,6,3.626
25450,6,3.642
25500,6,3.642
25550,6,3.658
25600,6,3.658
25650,6,3.658
25700,6,3.674
25750,6,3.674
25800,6,3.674
25850,6,3.69
25900,6,3.69
25950,6,3.706
26000,6,3.706
26050,6,3.706
26100,6,3.722
26150,6,3.722
26200,6,3.722
26250,6,3.738
26300,6,3.738
26350,6,3.754
26400,6,3.754
26450,6,3.754
26500,6,3.77
26550,6,3.77
26600,6,3.77
26650,6,3.786
26700,6,3.786
26750,6,3.802
26800,6,3.802
26850,6,3.802
26900,6,3.818
26950,6,3.818
27000,6,3.834
27050,6,3.834
27100,6,3.834
27150,6,3.85
27200,6,3.85
27250,6,3.85
27300,6,3.866
27350,6,3.882
27400,6,3.882
27450,6,3.882
27500,6,3.898
27550,6,3.898
27600,6,3.914
27650,6,3.914
27700,6,3.914
27750,6,3.93
27800,6,3.93
27850,6,3.93
27900,6,3.946
27950,6,3.946
28000,6,3.962
28050,6,3.962
28100,6,3.962
28150,6,3.978
28200,6,3.978
28250,6,3.994
28300,6,3.994
28350,6,3.994
28400,6,4.01
28450,6,4.01
28500,6,4.01
28550,6,4.026
28600,6,4.026
28650,6,4.042
28700,6,4.042
28750,6,4.042
28800,6,4.058
28850,6,4.058
28900,6,4.058
28950,6,4.074
29000,6,4.074
29050,6,4.09
29100,6,4.09
29150,6,4.09
29200,6,4.106
29250,6,4.106
29300,6,4.106
29350,6,4.122
29400,6,4.122
29450,6,4.138
29500,6,4.138
29550,6,4.154
29600,6,4.154
29650,6,4.17
29700,6,4.17
29750,6,4.17
29800,6,4.186
29850,6,4.186
29900,6,4.202
29950,6,4.202
30000,6,4.202
30050,6,4.218
30100,6,4.218
30150,6,4.218
30200,6,4.234
30250,6,4.234
30300,6,4.25
30350,6,4.25
30400,6,4.25
30450,6,4.266
30500,6,4.266
30550,6,4.266
30600,6,4.282
30650,6,4.282
30700,6,4.298
30750,6,4.298
30800,6,4.298
30850,6,4.314
30900,6,4.314
30950,6,4.33
31000,6,4.33
31050,6,4.33
31100,6,4.346
31150,6,4.346
31200,6,4.346
31250,6,4.362
31300,6,4.362
31350,6,4.378
31400,6,4.378
31450,6,4.378
31500,6,4.394
31550,6,4.394
31600,6,4.394
31650,6,4.41
31700,6,4.41
31750,6,4.426
31800,6,4.426
31850,6,4.442
31900,6,4.442
31950,6,4.458
32000,6,4.458
32050,6,4.458
32100,6,4.474
32150,6,4.474
32200,6,4.474
32250,6,4.49
32300,6,4.49
32350,6,4.506
32400,6,4.506
32450,6,4.506
32500,6,4.522
32550,6,4.522
32600,6,4.538
32650,6,4.538
32700,6,4.538
32750,6,4.554
32800,6,4.554
32850,6,4.554
32900,6,4.57
32950,6,4.57
33000,6,4.586
33050,6,4.586
33100,6,4.586
33150,6,4.602
33200,6,4.602
33250,6,4.602
33300,6,4.618
33350,6,4.618
33400,6,4.634
33450,6,4.634
33500,6,4.634
33550,6,4.65
33600,6,4.65
33650,6,4.666
33700,6,4.666
33750,6,4.666
33800,6,4.682
33850,6,4.682
33900,6,4.682
33950,6,4.698
34000,6,4.698
34050,6,4.714
34100,6,4.714
34150,6,4.73
34200,6,4.73
34250,6,4.746
34300,6,4.746
34350,6,4.746
34400,6,4.762
34450,6,4.762
34500,6,4.762
34550,6,4.778
34600,6,4.778
34650,6,4.794
34700,6,4.794
34750,6,4.794
34800,6,4.81
34850,6,4.81
34900,6,4.81
34950,6,4.826
35000,6,4.826
35050,6,4.842
35100,6,4.842
35150,6,4.842
35200,6,4.858
35250,6,4.858
35300,6,4.874
35350,6,4.874
35400,6,4.874
35450,6,4.89
35500,6,4.89
35550,6,4.89
35600,6,4.906
35650,6,4.906
35700,6,4.922
35750,6,4.922
35800,6,4.922
35850,6,4.938
35900,6,4.938
35950,6,4.938
36000,6,4.954
36050,6,4.954
36100,6,4.97
36150,6,4.97
36200,6,4.97
36250,6,4.986
36300,6,4.986
36350,6,5.002
36400,6,5.002
36450,6,5.018
36500,6,5.018
36550,6,5.034
36600,6,5.034
36650,6,5.034
36700,6,5.05
36750,6,5.05
36800,6,5.05
36850,6,5.066
36900,6,5.066
36950,6,5.082
37000,6,5.082
37050,6,5.082
37100,6,5.098
37150,6,5.098
37200,6,5.098
37250,6,5.114
37300,6,5.114
37350,6,5.13
37400,6,5.13
37450,6,5.13
37500,6,5.146
37550,6,5.146
37600,6,5.146
37650,6,5.162
37700,6,5.162
37750,6,5.178
37800,6,5.178
37850,6,5.178
37900,6,5.194
37950,6,5.194
38000,6,5.21
38050,6,5.21
38100,6,5.21
38150,6,5.226
38200,6,5.226
38250,6,5.226
38300,6,5.242
38350,6,5.242
38400,6,5.258
38450,6,5.258
38500,6,5.258
38550,6,5.274
38600,6,5.274
38650,6,5.29
38700,6,5.29
38750,6,5.306
38800,6,5.306
38850,6,5.306
38900,6,5.322
38950,6,5.322
39000,6,5.338
39050,6,5.338
39100,6,5.338
39150,6,5.354
39200,6,5.354
39250,6,5.37
39300,6,5.37
39350,6,5.37
39400,6,5.386
39450,6,5.386
39500,6,5.386
39550,6,5.402
39600,6,5.402
39650,6,5.418
39700,6,5.418
39750,6,5.418
39800,6,5.434
39850,6,5.434
39900,6,5.434
39950,6,5.45
40000,6,5.45
40050,6,5.466
40100,6,5.466
40150,6,5.466
40200,6,5.482
40250,6,5.482
40300,6,5.482
40350,6,5.498
40400,6,5.498
40450,6,5.514
40500,6,5.514
40550,6,5.514
40600,6,5.53
40650,6,5.53
40700,6,5.546
40750,6,5.546
40800,6,5.546
40850,6,5.562
40900,6,5.578
40950,6,5.578
41000,6,5.578
41050,6,5.594
41100,6,5.594
41150,6,5.594
41200,6,5.61
41250,6,5.61
41300,6,5.626
41350,6,5.626
41400,6,5.626
41450,6,5.642
41500,6,5.642
41550,6,5.642
41600,6,5.658
41650,6,5.658
41700,6,5.674
41750,6,5.674
41800,6,5.674
41850,6,5.69
41900,6,5.69
41950,6,5.706
42000,6,5.706
42050,6,5.706
42100,6,5.722
42150,6,5.722
42200,6,5.722
42250,6,5.738
42300,6,5.738
42350,6,5.754
42400,6,5.754
42450,6,5.754
42500,6,5.77
42550,6,5.77
42600,6,5.77
42650,6,5.786
42700,6,5.786
42750,6,5.802
42800,6,5.802
42850,6,5.802
42900,6,5.818
42950,6,5.818
43000,6,5.818
43050,6,5.834
43100,6,5.834
43150,6,5.85
43200,6,5.85
43250,6,5.866
43300,6,5.866
43350,6,5.882
43400,6,5.882
43450,6,5.882
43500,6,6.157
43550,6,6.157
43600,6,6.157
43650,6,6.173
43700,6,6.173
43750,6,6.173
43800,6,6.189
43850,6,6.189
43900,6,6.205
43950,6,6.205
44000,6,6.205
44050,6,6.221
44100,6,6.221
44150,6,6.237
44200,6,6.237
44250,6,6.237
44300,6,6.253
44350,6,6.253
44400,6,6.253
44450,6,6.269
44500,6,6.269
44550,6,6.285
44600,6,6.285
44650,6,6.285
44700,6,6.301
44750,6,6.301
44800,6,6.301
44850,6,6.317
44900,6,6.317
44950,6,6.333
45000,6,6.333
45050,6,6.333
45100,6,6.349
45150,6,6.349
45200,6,6.349
45250,6,6.365
45300,6,6.365
45350,6,6.381
45400,6,6.381
45450,6,6.397
45500,6,6.397
45550,6,6.413
45600,6,6.413
45650,6,6.413
45700,6,6.429
45750,6,6.429
45800,6,6.445
45850,6,6.445
45900,6,6.445
45950,6,6.461
46000,6,6.461
46050,6,6.461
46100,6,6.477
46150,6,6.477
46200,6,6.493
46250,6,6.493
46300,6,6.493
46350,6,6.509
46400,6,6.509
46450,6,6.509
46500,6,6.525
46550,6,6.525
46600,6,6.541
46650,6,6.541
46700,6,6.541
46750,6,6.557
46800,6,6.557
46850,6,6.573
46900,6,6.573
46950,6,6.573
47000,6,6.589
47050,6,6.589
47100,6,6.589
47150,6,6.605
47200,6,6.605
47250,6,6.621
47300,6,6.621
47350,6,6.621
47400,6,6.637
47450,6,6.637
47500,6,6.637
47550,6,6.653
47600,6,6.653
47650,6,6.669
47700,6,6.669
47750,6,6.685
47800,6,6.685
47850,6,6.701
47900,6,6.701
47950,6,6.701
48000,6,6.717
48050,6,6.717
48100,6,6.717
48150,6,6.733
48200,6,6.733
48250,6,6.749
48300,6,6.749
48350,6,6.749
48400,6,6.765
48450,6,6.765
48500,6,6.781
48550,6,6.781
48600,6,6.781
48650,6,6.797
48700,6,6.797
48750,6,6.797
48800,6,6.813
48850,6,6.813
48900,6,6.829
48950,6,6.829
49000,6,6.829
49050,6,6.845
49100,6,6.845
49150,6,6.845
49200,6,6.861
49250,6,6.861
49300,6,6.877
49350,6,6.877
49400,6,6.877
49450,6,6.893
49500,6,6.893
49550,6,6.909
49600,6,6.909
49650,6,6.909
49700,6,6.925
49750,6,6.925
49800,6,6.925
49850,6,6.941
49900,6,6.941
49950,6,6.957
50000,6,6.957
50050,6,6.973
50100,6,6.973
50150,6,6.989
50200,6,6.989
50250,6,6.989
50300,6,7.005
50350,6,7.005
50400,6,7.005
50450,6,7.021
50500,6,7.021
50550,6,7.037
50600,6,7.037
50650,6,7.037
50700,6,7.053
50750,6,7.053
50800,6,7.053
50850,6,7.069
50900,6,7.069
50950,6,7.085
51000,6,7.085
51050,6,7.085
51100,6,7.101
51150,6,7.101
51200,6,7.117
51250,6,7.117
51300,6,7.117
51350,6,7.133
51400,6,7.133
51450,6,7.133
51500,6,7.149
51550,6,7.149
51600,6,7.165
51650,6,7.165
51700,6,7.165
51750,6,7.181
51800,6,7.181
51850,6,7.181
51900,6,7.197
51950,6,7.197
52000,6,7.213
52050,6,7.213
52100,6,7.213
52150,6,7.229
52200,6,7.229
52250,6,7.245
52300,6,7.245
52350,6,7.261
52400,6,7.261
52450,6,7.277
52500,6,7.277
52550,6,7.277
52600,6,7.293
52650,6,7.293
52700,6,7.293
52750,6,7.309
52800,6,7.309
52850,6,7.325
52900,6,7.325
52950,6,7.325
53000,6,7.341
53050,6,7.341
53100,6,7.341
53150,6,7.357
53200,6,7.357
53250,6,7.373
53300,6,7.373
53350,6,7.373
53400,6,7.389
53450,6,7.389
53500,6,7.389
53550,6,7.405
53600,6,7.405
53650,6,7.421
53700,6,7.421
53750,6,7.421
53800,6,7.437
53850,6,7.437
53900,6,7.453
53950,6,7.453
54000,6,7.453
54050,6,7.469
54100,6,7.469
54150,6,7.469
54200,6,7.485
54250,6,7.485
54300,6,7.501
54350,6,7.501
54400,6,7.501
54450,6,7.517
54500,6,7.517
54550,6,7.533
54600,6,7.533
54650,6,7.549
54700,6,7.549
54750,6,7.549
54800,6,7.565
54850,6,7.565
54900,6,7.581
54950,6,7.581
55000,6,7.581
55050,6,7.597
55100,6,7.597
55150,6,7.613
55200,6,7.613
55250,6,7.613
55300,6,7.629
55350,6,7.629
55400,6,7.629
55450,6,7.645
55500,6,7.645
55550,6,7.661
55600,6,7.661
55650,6,7.661
55700,6,7.677
55750,6,7.677
55800,6,7.677
55850,6,7.693
55900,6,7.693
55950,6,7.709
56000,6,7.709
56050,6,7.709
56100,6,7.725
56150,6,7.725
56200,6,7.725
56250,6,7.741
56300,6,7.741
56350,6,7.757
56400,6,7.757
56450,6,7.757
56500,6,7.773
56550,6,7.773
56600,6,7.789
56650,6,7.789
56700,6,7.789
56750,6,7.805
56800,6,7.821
56850,6,7.821
56900,6,7.821
56950,6,7.837
57000,6,7.837
57050,6,7.837
57100,6,7.853
57150,6,7.853
57200,6,7.869
57250,6,7.869
57300,6,7.869
57350,6,7.885
57400,6,7.885
57450,6,7.885
57500,6,7.901
57550,6,7.901
57600,6,7.917
57650,6,7.917
57700,6,7.917
57750,6,7.933
57800,6,7.933
57850,6,7.949
57900,6,7.949
57950,6,7.949
58000,6,7.965
58050,6,7.965
58100,6,7.965
58150,6,7.981
58200,6,7.981
58250,6,7.997
58300,6,7.997
58350,6,7.997
58400,6,8.013
58450,6,8.013
58500,6,8.013
58550,6,8.029
58600,6,8.029
58650,6,8.045
58700,6,8.045
58750,6,8.045
58800,6,8.061
58850,6,8.061
58900,6,8.061
58950,6,8.077
59000,6,8.077
59050,6,8.093
59100,6,8.093
59150,6,8.109
59200,6,8.109
59250,6,8.125
59300,6,8.125
59350,6,8.125
59400,6,8.141
59450,6,8.141
59500,6,8.157
59550,6,8.157
59600,6,8.157
59650,6,8.173
59700,6,8.173
59750,6,8.173
59800,6,8.189
59850,6,8.189
59900,6,8.205
59950,6,8.205
60000,6,8.205
60050,6,8.221
60100,6,8.221
60150,6,8.221
60200,6,8.237
60250,6,8.237
60300,6,8.253
60350,6,8.253
60400,6,8.253
60450,6,8.269
60500,6,8.269
60550,6,8.285
60600,6,8.285
60650,6,8.285
60700,6,8.301
60750,6,8.301
60800,6,8.301
60850,6,8.317
60900,6,8.317
60950,6,8.333
61000,6,8.333
61050,6,8.333
61100,6,8.349
61150,6,8.349
61200,6,8.349
61250,6,8.365
61300,6,8.365
61350,6,8.381
61400,6,8.381
61450,6,8.397
61500,6,8.397
61550,6,8.413
61600,6,8.413
61650,6,8.413
61700,6,8.429
61750,6,8.429
61800,6,8.429
61850,6,8.445
61900,6,8.445
61950,6,8.461
62000,6,8.461
62050,6,8.461
62100,6,8.477
62150,6,8.477
62200,6,8.493
62250,6,8.493
62300,6,8.493
62350,6,8.509
62400,6,8.509
62450,6,8.509
62500,6,8.525
62550,6,8.525
62600,6,8.541
62650,6,8.541
62700,6,8.541
62750,6,8.557
62800,6,8.557
62850,6,8.557
62900,6,8.573
62950,6,8.573
63000,6,8.589
63050,6,8.589
63100,6,8.589
63150,6,8.605
63200,6,8.605
63250,6,8.621
63300,6,8.621
63350,6,8.621
63400,6,8.637
63450,6,8.637
63500,6,8.637
63550,6,8.653
63600,6,8.653
63650,6,8.669
63700,6,8.669
63750,6,8.685
63800,6,8.685
63850,6,8.701
63900,6,8.701
63950,6,8.701
64000,6,8.717
64050,6,8.717
64100,6,8.717
64150,6,8.733
64200,6,8.733
64250,6,8.749
64300,6,8.749
64350,6,8.749
64400,6,8.765
64450,6,8.765
64500,6,8.765
64550,6,8.781
64600,6,8.781
64650,6,8.797
64700,6,8.797
64750,6,8.797
64800,6,8.813
64850,6,8.813
64900,6,8.829
64950,6,8.829
65000,6,8.829
50,7,0.458
100,7,0.474
150,7,0.474
200,7,0.474
250,7,0.49
300,7,0.49
350,7,0.49
400,7,0.506
450,7,0.506
500,7,0.506
550,7,0.522
600,7,0.522
650,7,0.522
700,7,0.538
750,7,0.538
800,7,0.538
850,7,0.554
900,7,0.554
950,7,0.554
1000,7,0.57
1050,7,0.57
1100,7,0.586
1150,7,0.586
1200,7,0.586
1250,7,0.602
1300,7,0.602
1350,7,0.602
1400,7,0.618
1450,7,0.618
1500,7,0.618
1550,7,0.634
1600,7,0.634
1650,7,0.634
1700,7,0.65
1750,7,0.65
1800,7,0.65
1850,7,0.666
1900,7,0.666
1950,7,0.666
2000,7,0.682
2050,7,0.682
2100,7,0.682
2150,7,0.698
2200,7,0.698
2250,7,0.698
2300,7,0.714
2350,7,0.73
2400,7,0.73
2450,7,0.73
2500,7,0.746
2550,7,0.746
2600,7,0.746
2650,7,0.762
2700,7,0.762
2750,7,0.762
2800,7,0.778
2850,7,0.778
2900,7,0.778
2950,7,0.794
3000,7,0.794
3050,7,0.794
3100,7,0.81
3150,7,0.81
3200,7,0.81
3250,7,0.826
3300,7,0.826
3350,7,0.826
3400,7,0.842
3450,7,0.842
3500,7,0.842
3550,7,0.858
3600,7,0.858
3650,7,0.858
3700,7,0.874
3750,7,0.874
3800,7,0.874
3850,7,0.89
3900,7,0.89
3950,7,0.89
4000,7,0.906
4050,7,0.906
4100,7,0.906
4150,7,0.922
4200,7,0.922
4250,7,0.922
4300,7,0.938
4350,7,0.938
4400,7,0.954
4450,7,0.954
4500,7,0.954
4550,7,0.97
4600,7,0.97
4650,7,0.986
4700,7,0.986
4750,7,0.986
4800,7,1.002
4850,7,1.002
4900,7,1.002
4950,7,1.018
5000,7,1.018
5050,7,1.018
5100,7,1.034
5150,7,1.034
5200,7,1.034
5250,7,1.05
5300,7,1.05
5350,7,1.05
5400,7,1.066
5450,7,1.066
5500,7,1.066
5550,7,1.082
5600,7,1.082
5650,7,1.098
5700,7,1.098
5750,7,1.098
5800,7,1.114
5850,7,1.114
5900,7,1.114
5950,7,1.13
6000,7,1.13
6050,7,1.13
6100,7,1.146
6150,7,1.146
6200,7,1.146
6250,7,1.162
6300,7,1.162
6350,7,1.162
6400,7,1.178
6450,7,1.178
6500,7,1.178
6550,7,1.194
6600,7,1.194
6650,7,1.194
6700,7,1.21
6750,7,1.21
6800,7,1.21
6850,7,1.226
6900,7,1.226
6950,7,1.242
7000,7,1.242
7050,7,1.258
7100,7,1.258
7150,7,1.258
7200,7,1.274
7250,7,1.274
7300,7,1.274
7350,7,1.29
7400,7,1.29
7450,7,1.29
7500,7,1.306
7550,7,1.306
7600,7,1.306
7650,7,1.322
7700,7,1.322
7750,7,1.322
7800,7,1.338
7850,7,1.338
7900,7,1.338
7950,7,1.354
8000,7,1.354
8050,7,1.354
8100,7,1.37
8150,7,1.37
8200,7,1.37
8250,7,1.386
8300,7,1.386
8350,7,1.386
8400,7,1.402
8450,7,1.402
8500,7,1.402
8550,7,1.418
8600,7,1.418
8650,7,1.418
8700,7,1.434
8750,7,1.434
8800,7,1.434
8850,7,1.45
8900,7,1.45
8950,7,1.466
9000,7,1.466
9050,7,1.466
9100,7,1.482
9150,7,1.482
9200,7,1.498
9250,7,1.498
9300,7,1.498
9350,7,1.514
9400,7,1.514
9450,7,1.514
9500,7,1.53
9550,7,1.53
9600,7,1.53
9650,7,1.546
9700,7,1.546
9750,7,1.546
9800,7,1.562
9850,7,1.562
9900,7,1.562
9950,7,1.578
10000,7,1.578
10050,7,1.578
10100,7,1.594
10150,7,1.594
10200,7,1.594
10250,7,1.61
10300,7,1.61
10350,7,1.626
10400,7,1.626
10450,7,1.626
10500,7,1.642
10550,7,1.642
10600,7,1.642
10650,7,1.658
10700,7,1.658
10750,7,1.658
10800,7,1.674
10850,7,1.674
10900,7,1.674
10950,7,1.69
11000,7,1.69
11050,7,1.69
11100,7,1.706
11150,7,1.706
11200,7,1.706
11250,7,1.722
11300,7,1.722
11350,7,1.722
11400,7,1.738
11450,7,1.738
11500,7,1.754
11550,7,1.754
11600,7,1.77
11650,7,1.77
11700,7,1.77
11750,7,1.786
11800,7,1.786
11850,7,1.786
11900,7,1.802
11950,7,1.802
12000,7,1.802
12050,7,1.818
12100,7,1.818
12150,7,1.818
12200,7,1.834
12250,7,1.834
12300,7,1.834
12350,7,1.85
12400,7,1.85
12450,7,1.85
12500,7,1.866
12550,7,1.866
12600,7,1.866
12650,7,1.882
12700,7,1.882
12750,7,1.882
12800,7,1.898
12850,7,1.898
12900,7,1.898
12950,7,1.914
13000,7,1.914
13050,7,1.914
13100,7,1.93
13150,7,1.93
13200,7,1.93
13250,7,1.946
13300,7,1.946
13350,7,1.946
13400,7,1.962
13450,7,1.962
13500,7,1.962
13550,7,1.978
13600,7,1.978
13650,7,1.994
13700,7,1.994
13750,7,2.01
13800,7,2.01
13850,7,2.01
13900,7,2.026
13950,7,2.026
14000,7,2.026
14050,7,2.042
14100,7,2.042
14150,7,2.042
14200,7,2.058
14250,7,2.058
14300,7,2.058
14350,7,2.074
14400,7,2.074
14450,7,2.074
14500,7,2.09
14550,7,2.09
14600,7,2.09
14650,7,2.106
14700,7,2.106
14750,7,2.106
14800,7,2.122
14850,7,2.122
14900,7,2.138
14950,7,2.138
15000,7,2.138
15050,7,2.154
15100,7,2.154
15150,7,2.154
15200,7,2.17
15250,7,2.17
15300,7,2.17
15350,7,2.186
15400,7,2.186
15450,7,2.186
15500,7,2.202
15550,7,2.202
